idade,profissao,estadoCivil,formacao,default,renda,Residencia,emprestimo,contato,dia,mes,duracao,companhia,pdias,antecedentec,saques,deposito
55,empreendedor,casado,terciário,não,323,sim,sim,cellular,13,maio,200,1,-1,0,desconhecido,no
51,empreendedor,solteiro,terciário,não,0,não,no,cellular,30,jan,643,1,-1,0,desconhecido,no
58,aposentado,casado,secundário,não,235,não,no,cellular,27,aug,88,4,-1,0,desconhecido,no
35,engravatado,casado,primário,não,526,sim,não,cellular,2,feb,914,2,-1,0,desconhecido,no
35,engravatado,casado,primário,não,4366,sim,não,desconhecido,28,maio,173,3,-1,0,desconhecido,no
31,técnico,casado,terciário,não,0,sim,sim,desconhecido,13,maio,164,2,-1,0,desconhecido,no
32,student,casado,secundário,não,833,sim,não,telephone,2,nov,227,5,164,3,other,no
59,aposentado,casado,primário,sim,-13,não,no,cellular,11,aug,77,1,-1,0,desconhecido,no
50,gerente,divorciado,terciário,não,405,não,no,cellular,2,apr,82,6,-1,0,desconhecido,no
37,engravatado,casado,primário,não,3517,sim,não,desconhecido,23,maio,445,1,-1,0,desconhecido,no
30,serviços,casado,secundário,não,699,sim,não,desconhecido,29,maio,544,1,-1,0,desconhecido,no
41,engravatado,casado,primário,não,943,sim,não,desconhecido,29,maio,242,3,-1,0,desconhecido,no
43,engravatado,casado,primário,não,794,sim,não,cellular,13,maio,38,3,-1,0,desconhecido,no
34,engravatado,casado,primário,não,503,sim,não,desconhecido,26,maio,120,2,-1,0,desconhecido,no
42,gerente,casado,terciário,não,-700,sim,não,desconhecido,14,maio,110,1,-1,0,desconhecido,no
33,gerente,casado,terciário,não,644,não,no,cellular,11,aug,99,2,-1,0,desconhecido,no
26,serviços,solteiro,secundário,não,335,não,no,telephone,29,jan,393,2,-1,0,desconhecido,no
32,técnico,solteiro,secundário,não,719,sim,não,desconhecido,28,maio,79,6,-1,0,desconhecido,no
41,gerente,casado,terciário,não,-195,não,sim,cellular,20,nov,112,1,-1,0,desconhecido,no
49,técnico,divorciado,secundário,não,972,não,no,cellular,16,nov,104,3,175,2,failure,no
51,engravatado,casado,primário,não,5050,não,sim,desconhecido,16,jun,75,7,-1,0,desconhecido,no
43,engravatado,casado,primário,não,232,não,sim,cellular,15,maio,45,1,-1,0,desconhecido,no
45,serviços,casado,primário,não,2406,sim,sim,cellular,20,apr,108,2,-1,0,desconhecido,no
42,empreendedor,casado,secundário,não,324,sim,não,cellular,15,jul,528,3,-1,0,desconhecido,no
37,engravatado,casado,secundário,não,168,sim,não,cellular,17,apr,266,2,-1,0,desconhecido,no
59,aposentado,casado,secundário,não,374,não,no,cellular,29,aug,272,2,-1,0,desconhecido,no
31,serviços,solteiro,secundário,não,658,não,no,cellular,22,maio,100,1,-1,0,desconhecido,no
22,administrador,solteiro,secundário,não,-1,sim,não,desconhecido,9,maio,136,1,-1,0,desconhecido,no
30,empresario,solteiro,secundário,não,280,não,no,telephone,5,maio,92,3,-1,0,desconhecido,no
52,administrador,divorciado,desconhecido,não,0,não,no,cellular,26,aug,168,4,-1,0,desconhecido,no
50,empresario,casado,primário,não,0,não,no,cellular,22,aug,125,4,-1,0,desconhecido,no
34,administrador,casado,secundário,não,2064,sim,não,desconhecido,26,maio,165,2,-1,0,desconhecido,no
30,engravatado,casado,secundário,não,128,sim,não,desconhecido,14,maio,273,1,-1,0,desconhecido,no
56,engravatado,casado,primário,não,0,sim,não,cellular,17,jul,82,1,-1,0,desconhecido,no
31,técnico,solteiro,secundário,não,863,sim,não,cellular,3,feb,146,1,263,5,success,no
51,administrador,casado,secundário,não,50,não,no,cellular,26,aug,178,2,-1,0,desconhecido,no
33,serviços,solteiro,secundário,não,187,sim,não,cellular,20,apr,168,3,326,1,failure,no
47,engravatado,casado,secundário,sim,-614,sim,não,desconhecido,26,maio,118,2,-1,0,desconhecido,no
46,técnico,casado,terciário,não,841,sim,não,desconhecido,6,maio,158,1,-1,0,desconhecido,no
44,serviços,divorciado,secundário,não,206,sim,não,cellular,14,maio,78,1,365,1,failure,no
51,engravatado,casado,secundário,não,984,sim,não,telephone,7,apr,353,4,-1,0,desconhecido,no
39,técnico,solteiro,secundário,não,201,não,sim,desconhecido,6,jun,148,4,-1,0,desconhecido,no
41,técnico,casado,terciário,não,585,sim,não,telephone,20,apr,60,1,-1,0,desconhecido,no
33,gerente,solteiro,terciário,não,8514,não,no,cellular,20,aug,131,1,-1,0,desconhecido,no
31,administrador,casado,secundário,não,728,sim,sim,cellular,15,maio,152,1,352,4,failure,no
60,empreendedor,divorciado,secundário,não,80,sim,não,desconhecido,15,maio,397,1,-1,0,desconhecido,no
34,técnico,casado,secundário,não,1246,não,no,desconhecido,28,maio,88,3,-1,0,desconhecido,no
58,serviços,casado,secundário,não,818,não,no,cellular,22,aug,283,1,-1,0,desconhecido,no
36,administrador,solteiro,desconhecido,não,1815,não,no,desconhecido,5,jun,387,1,-1,0,desconhecido,no
42,técnico,casado,secundário,não,0,não,no,cellular,30,jul,351,2,-1,0,desconhecido,no
44,serviços,divorciado,secundário,não,210,não,sim,desconhecido,12,maio,111,2,-1,0,desconhecido,no
31,serviços,casado,secundário,não,71,sim,não,cellular,17,jul,740,2,-1,0,desconhecido,no
51,engravatado,casado,primário,não,1869,não,no,desconhecido,17,jun,30,3,-1,0,desconhecido,no
59,administrador,casado,primário,não,1040,não,no,telephone,31,jul,733,1,-1,0,desconhecido,no
33,administrador,casado,secundário,não,920,não,no,cellular,13,aug,111,1,105,1,success,no
47,engravatado,casado,secundário,não,668,sim,não,cellular,4,maio,230,6,354,2,success,no
43,gerente,divorciado,terciário,não,36,não,no,cellular,13,feb,61,1,193,1,failure,no
44,housemaid,casado,primário,sim,-972,sim,sim,desconhecido,16,maio,114,2,-1,0,desconhecido,no
29,administrador,solteiro,secundário,não,382,sim,não,desconhecido,12,maio,460,1,-1,0,desconhecido,no
30,administrador,casado,secundário,não,-170,sim,sim,desconhecido,26,maio,130,1,-1,0,desconhecido,no
43,gerente,casado,desconhecido,não,5172,sim,não,desconhecido,29,maio,57,3,-1,0,desconhecido,no
53,técnico,solteiro,terciário,não,1,não,no,cellular,21,aug,190,1,-1,0,desconhecido,no
46,engravatado,casado,secundário,não,922,sim,não,telephone,18,nov,296,2,-1,0,desconhecido,no
41,gerente,casado,terciário,não,3016,sim,não,cellular,14,jul,80,3,-1,0,desconhecido,no
44,engravatado,casado,primário,não,0,sim,não,cellular,30,jul,83,2,-1,0,desconhecido,no
38,gerente,casado,terciário,não,1101,sim,não,telephone,9,nov,43,1,-1,0,desconhecido,no
43,gerente,divorciado,terciário,não,3578,não,no,cellular,29,jan,376,2,-1,0,desconhecido,no
41,engravatado,casado,primário,não,0,sim,sim,desconhecido,6,maio,238,1,-1,0,desconhecido,no
44,engravatado,casado,secundário,não,0,sim,não,cellular,21,jul,90,1,-1,0,desconhecido,no
31,engravatado,casado,secundário,não,-190,sim,sim,cellular,8,maio,299,3,-1,0,desconhecido,no
59,empresario,casado,terciário,não,185,não,no,cellular,4,feb,283,1,-1,0,desconhecido,no
30,gerente,solteiro,terciário,não,156,sim,não,desconhecido,9,jun,174,9,-1,0,desconhecido,no
35,engravatado,casado,secundário,não,503,sim,sim,desconhecido,9,maio,57,2,-1,0,desconhecido,no
57,aposentado,casado,secundário,não,485,não,no,cellular,2,feb,79,2,187,2,failure,no
53,técnico,divorciado,secundário,não,392,sim,não,cellular,28,jan,70,1,245,1,failure,no
35,engravatado,casado,secundário,não,625,não,no,cellular,13,maio,267,1,-1,0,desconhecido,no
49,serviços,casado,primário,não,468,não,no,cellular,5,aug,608,2,-1,0,desconhecido,no
41,gerente,casado,secundário,não,280,sim,não,cellular,2,jun,88,1,95,2,success,no
40,serviços,casado,secundário,não,181,sim,não,desconhecido,16,maio,370,1,-1,0,desconhecido,no
57,administrador,casado,desconhecido,não,1401,não,no,cellular,21,aug,91,22,-1,0,desconhecido,no
38,gerente,casado,desconhecido,não,1349,sim,não,desconhecido,6,maio,100,1,-1,0,desconhecido,no
49,serviços,casado,primário,não,5737,sim,não,desconhecido,29,maio,417,2,-1,0,desconhecido,no
38,gerente,casado,terciário,não,1187,sim,sim,cellular,2,feb,157,1,-1,0,desconhecido,no
26,administrador,casado,secundário,não,5231,não,sim,cellular,17,jul,222,2,-1,0,desconhecido,no
34,administrador,casado,secundário,não,3185,sim,não,desconhecido,13,maio,520,1,-1,0,desconhecido,no
58,gerente,casado,terciário,não,3228,não,no,cellular,19,aug,58,2,-1,0,desconhecido,no
30,serviços,casado,secundário,não,80,sim,não,desconhecido,8,maio,185,2,-1,0,desconhecido,no
52,engravatado,divorciado,primário,não,2800,não,no,desconhecido,19,jun,149,1,-1,0,desconhecido,no
30,técnico,solteiro,terciário,não,10,não,no,cellular,26,aug,276,8,-1,0,desconhecido,no
52,engravatado,casado,secundário,não,331,não,no,cellular,8,aug,84,4,-1,0,desconhecido,no
34,empreendedor,casado,secundário,não,223,não,sim,cellular,11,aug,103,6,-1,0,desconhecido,no
33,engravatado,casado,primário,não,0,não,no,cellular,8,maio,174,1,-1,0,desconhecido,no
34,administrador,casado,terciário,não,35,sim,não,cellular,15,oct,76,1,69,2,failure,no
23,administrador,casado,secundário,não,299,sim,não,desconhecido,19,jun,104,1,-1,0,desconhecido,no
37,engravatado,casado,primário,não,240,sim,não,cellular,11,maio,259,1,370,2,other,no
59,gerente,casado,desconhecido,não,3534,não,no,cellular,21,nov,216,4,-1,0,desconhecido,no
42,gerente,casado,terciário,não,223,não,no,cellular,6,aug,92,6,-1,0,desconhecido,no
50,administrador,divorciado,secundário,não,-194,sim,não,cellular,13,apr,238,2,-1,0,desconhecido,no
41,técnico,divorciado,secundário,não,1545,não,sim,cellular,13,aug,183,2,-1,0,desconhecido,no
34,técnico,solteiro,secundário,não,440,sim,não,cellular,6,maio,445,2,345,2,failure,no
57,gerente,casado,primário,não,2538,não,sim,telephone,17,jul,485,2,-1,0,desconhecido,no
52,serviços,casado,desconhecido,não,337,sim,não,desconhecido,19,maio,85,3,-1,0,desconhecido,no
61,aposentado,casado,desconhecido,não,-492,não,sim,desconhecido,4,jul,333,1,-1,0,desconhecido,no
31,técnico,solteiro,terciário,não,53,não,no,cellular,28,jan,97,2,-1,0,desconhecido,no
27,student,solteiro,secundário,não,91,não,no,telephone,4,dec,157,6,95,37,other,no
48,engravatado,solteiro,primário,não,316,não,no,desconhecido,5,jun,560,2,-1,0,desconhecido,no
27,gerente,solteiro,desconhecido,não,3196,não,no,cellular,9,feb,10,2,-1,0,desconhecido,no
37,engravatado,casado,secundário,não,2697,sim,não,cellular,20,apr,430,1,-1,0,desconhecido,no
28,student,solteiro,terciário,não,3,não,no,cellular,11,nov,135,2,148,1,other,no
34,serviços,casado,secundário,não,244,não,no,cellular,4,feb,696,2,-1,0,desconhecido,no
42,serviços,solteiro,desconhecido,não,410,não,no,cellular,21,nov,34,2,-1,0,desconhecido,no
39,administrador,casado,secundário,não,159,não,no,cellular,19,nov,177,1,-1,0,desconhecido,no
30,gerente,casado,terciário,não,6432,sim,não,cellular,21,nov,206,2,119,3,other,no
35,engravatado,casado,secundário,não,-701,sim,sim,cellular,7,maio,531,3,-1,0,desconhecido,no
43,housemaid,solteiro,primário,não,24,não,no,cellular,31,jul,35,2,-1,0,desconhecido,no
33,gerente,casado,terciário,não,296,não,no,cellular,16,jul,90,2,-1,0,desconhecido,no
24,engravatado,solteiro,secundário,não,1,sim,não,cellular,11,maio,79,2,-1,0,desconhecido,no
39,técnico,casado,secundário,não,1965,sim,não,desconhecido,2,jun,65,1,-1,0,desconhecido,no
27,técnico,solteiro,terciário,não,501,não,sim,telephone,30,jan,370,4,-1,0,desconhecido,no
50,engravatado,casado,secundário,não,3558,não,no,cellular,26,aug,84,10,-1,0,desconhecido,no
30,engravatado,casado,secundário,não,177,sim,não,cellular,9,apr,62,2,332,3,failure,no
52,técnico,divorciado,secundário,não,204,não,no,cellular,7,aug,134,2,-1,0,desconhecido,no
30,administrador,casado,secundário,não,46,sim,não,desconhecido,6,maio,114,2,-1,0,desconhecido,no
35,técnico,divorciado,secundário,não,2047,sim,não,cellular,1,oct,66,1,-1,0,desconhecido,no
36,administrador,solteiro,secundário,não,810,sim,não,desconhecido,17,jun,296,1,-1,0,desconhecido,no
39,gerente,solteiro,terciário,não,1914,não,no,cellular,18,aug,94,4,-1,0,desconhecido,no
43,administrador,solteiro,secundário,não,56831,não,no,desconhecido,15,maio,243,1,-1,0,desconhecido,no
43,administrador,solteiro,secundário,não,386,não,no,cellular,12,oct,242,1,92,4,success,no
46,administrador,casado,primário,não,469,sim,não,cellular,2,feb,75,1,264,10,other,no
33,administrador,casado,terciário,não,69,não,sim,cellular,4,maio,77,2,-1,0,desconhecido,no
56,empreendedor,casado,terciário,não,-124,sim,não,desconhecido,15,maio,374,5,-1,0,desconhecido,no
60,aposentado,casado,primário,não,600,não,no,cellular,19,aug,99,6,-1,0,desconhecido,no
48,gerente,casado,terciário,não,3842,não,no,cellular,1,oct,168,1,122,2,success,no
31,engravatado,casado,secundário,não,-720,sim,sim,desconhecido,15,maio,112,2,-1,0,desconhecido,no
36,engravatado,solteiro,secundário,não,1127,sim,não,cellular,10,jul,455,1,-1,0,desconhecido,no
24,student,solteiro,secundário,não,423,sim,não,desconhecido,5,maio,226,3,-1,0,desconhecido,no
27,engravatado,casado,secundário,não,-59,não,sim,cellular,8,jul,154,3,-1,0,desconhecido,no
36,administrador,casado,secundário,não,0,sim,sim,cellular,11,maio,94,1,-1,0,desconhecido,no
29,técnico,casado,terciário,não,1489,sim,não,desconhecido,28,maio,430,1,-1,0,desconhecido,no
42,empresario,casado,secundário,não,0,não,no,cellular,14,aug,277,4,-1,0,desconhecido,no
44,gerente,casado,terciário,não,1451,sim,não,cellular,5,feb,80,7,80,15,failure,no
42,engravatado,casado,desconhecido,não,452,sim,não,cellular,17,nov,359,2,-1,0,desconhecido,no
39,empreendedor,casado,secundário,não,283,sim,não,desconhecido,26,maio,126,2,-1,0,desconhecido,no
45,gerente,solteiro,terciário,não,16,não,no,cellular,31,jul,59,2,-1,0,desconhecido,no
36,engravatado,casado,primário,não,973,sim,sim,desconhecido,23,maio,293,1,-1,0,desconhecido,no
34,engravatado,casado,secundário,não,1257,sim,não,desconhecido,26,maio,109,7,-1,0,desconhecido,no
43,técnico,casado,secundário,não,-1701,sim,não,desconhecido,26,maio,285,1,-1,0,desconhecido,no
32,engravatado,solteiro,secundário,não,567,sim,não,cellular,7,maio,275,2,342,4,other,no
38,técnico,casado,terciário,não,-1,não,no,cellular,8,aug,188,4,-1,0,desconhecido,no
29,engravatado,casado,secundário,não,3310,não,no,cellular,1,sep,367,1,91,4,failure,no
28,engravatado,casado,primário,não,115,sim,não,desconhecido,28,maio,78,4,-1,0,desconhecido,no
33,gerente,solteiro,terciário,não,321,não,no,cellular,22,aug,227,2,-1,0,desconhecido,no
43,administrador,casado,secundário,não,71,não,no,desconhecido,7,maio,180,5,-1,0,desconhecido,no
42,unemployed,divorciado,secundário,não,759,não,no,cellular,28,jan,97,1,169,3,failure,no
33,gerente,casado,terciário,não,23,sim,sim,cellular,6,feb,150,1,-1,0,desconhecido,no
32,técnico,solteiro,secundário,não,3297,não,no,cellular,11,aug,99,2,-1,0,desconhecido,no
42,housemaid,solteiro,secundário,não,578,não,no,telephone,28,jan,44,1,-1,0,desconhecido,no
42,housemaid,casado,primário,não,4279,sim,não,cellular,22,jul,98,1,-1,0,desconhecido,no
29,engravatado,solteiro,secundário,não,234,sim,não,cellular,8,maio,139,1,345,1,other,no
27,gerente,solteiro,terciário,não,1137,sim,não,cellular,8,maio,26,1,-1,0,desconhecido,no
38,gerente,solteiro,terciário,não,8669,sim,não,telephone,20,apr,5,3,150,6,failure,no
45,empreendedor,casado,primário,não,488,sim,não,telephone,28,jul,90,11,-1,0,desconhecido,no
32,gerente,solteiro,terciário,não,1077,não,no,cellular,5,aug,200,1,717,4,failure,no
33,técnico,casado,secundário,não,4790,sim,não,cellular,20,apr,137,1,272,2,failure,no
48,técnico,casado,secundário,não,256,sim,não,desconhecido,29,maio,150,4,-1,0,desconhecido,no
53,engravatado,casado,secundário,não,974,sim,não,desconhecido,26,maio,197,2,-1,0,desconhecido,no
23,técnico,solteiro,desconhecido,não,231,sim,não,cellular,7,maio,560,3,367,1,other,no
41,engravatado,casado,secundário,não,196,sim,não,desconhecido,13,maio,488,1,-1,0,desconhecido,no
41,administrador,solteiro,secundário,não,2002,sim,não,cellular,15,maio,172,2,350,1,failure,no
50,serviços,casado,terciário,não,218,sim,não,desconhecido,9,maio,388,2,-1,0,desconhecido,no
28,engravatado,solteiro,secundário,não,1011,sim,não,cellular,20,apr,204,3,-1,0,desconhecido,no
54,aposentado,divorciado,secundário,não,2761,não,no,cellular,16,jul,771,1,-1,0,desconhecido,no
38,serviços,divorciado,primário,não,92,sim,sim,desconhecido,29,maio,118,3,-1,0,desconhecido,no
27,empresario,casado,terciário,não,10005,sim,não,cellular,14,apr,163,3,271,2,failure,no
54,gerente,casado,terciário,não,1168,não,no,telephone,4,maio,150,5,-1,0,desconhecido,no
28,serviços,solteiro,secundário,não,168,sim,não,cellular,7,maio,128,1,-1,0,desconhecido,no
32,técnico,solteiro,terciário,não,1710,sim,não,cellular,15,maio,439,1,175,3,other,no
39,serviços,casado,secundário,não,207,não,no,desconhecido,6,jun,78,2,-1,0,desconhecido,no
29,técnico,solteiro,secundário,não,18,não,no,cellular,3,feb,206,3,-1,0,desconhecido,no
46,administrador,solteiro,desconhecido,não,306,sim,não,cellular,11,maio,289,5,-1,0,desconhecido,no
37,empreendedor,casado,primário,não,8,sim,sim,cellular,16,jul,46,1,-1,0,desconhecido,no
30,gerente,casado,terciário,não,-250,sim,não,desconhecido,20,jun,11,6,-1,0,desconhecido,no
41,engravatado,casado,secundário,não,449,sim,sim,cellular,12,maio,313,2,-1,0,desconhecido,no
39,unemployed,casado,secundário,não,1654,não,no,desconhecido,20,jun,264,6,-1,0,desconhecido,no
38,engravatado,casado,primário,não,714,sim,não,desconhecido,29,maio,225,3,-1,0,desconhecido,no
55,gerente,solteiro,terciário,não,1498,não,no,cellular,25,aug,340,5,-1,0,desconhecido,no
29,serviços,solteiro,secundário,não,695,não,no,desconhecido,3,jul,97,1,-1,0,desconhecido,no
36,técnico,solteiro,secundário,não,-15,sim,não,desconhecido,6,maio,341,3,-1,0,desconhecido,no
60,engravatado,casado,primário,não,14,sim,sim,cellular,15,maio,781,4,178,3,failure,no
43,serviços,divorciado,secundário,não,-287,sim,não,cellular,20,apr,580,4,-1,0,desconhecido,no
45,engravatado,casado,primário,não,0,sim,não,cellular,24,jul,137,1,-1,0,desconhecido,no
36,gerente,divorciado,terciário,não,-978,sim,não,cellular,13,maio,62,3,-1,0,desconhecido,no
53,engravatado,casado,secundário,não,0,sim,não,cellular,7,maio,407,2,-1,0,desconhecido,no
41,empresario,casado,secundário,não,20,não,no,desconhecido,5,jun,333,1,-1,0,desconhecido,no
51,engravatado,casado,secundário,não,700,não,no,cellular,8,aug,237,4,-1,0,desconhecido,no
34,engravatado,casado,secundário,não,-58,sim,sim,desconhecido,28,maio,157,2,-1,0,desconhecido,no
